Keyword,Job Title,Company,Date Posted,Salary,Experience,Skills,Description
security,Cloud Network Security Engineer,"UST Global, Hyderabad , Pakistan",,,3 Years,"Agile Methodologies, Security Audits, Fortinet Firewall, DOCKER, Checkpoint Firewall, AWS Cloud Security, Python (Intermediate), Vulnerability Assessments, Network Security Operations, Web Application Firewalls (WAF), intrusion prevention systems (IPS), Kubernetes), DevOps tools (Jenkins, Security Incident Management",We are looking for an experienced Network Security Operations Engineer with 5 to 7 years of hands-on experience to join our security team ba..
security,,,,,,,
security,,,,,,,
security,,,,,,,
security,,,,,,,
security,,,,,,,
security,Security Guard,"International Medical Corps, Islamabad , Pakistan",,,2 Years,"Screening, Surveillance, Safety and Security Management, Security Protocols, Guarding",The security guard plays a vital role in maintaining the safety and security of health facilities by conducting thorough screening of all pe..
security,Security Manager,"Swift Facility Management Services Pvt, All Cities , Pakistan",,65K - 65K,6 Years,"Risk Assessment, Security Management, Emergency Response, Documentation Management, Surveillance Systems, Organizational Skills, Communication, Microsoft Word, Project Management, Leadership, Access Control, Microsoft PowerPoint, Microsoft Excel, Operational protocols",The Manager Security position is a vital role responsible for strengthening and maintaining the organization’s security framework. This role..
security,Security Guard,"GEM Business Solutions, Lahore , Pakistan",,45K - 60K,2 Years,"Power Protection, Safety Administration, Problem Solving Skills","The Security Guard will be responsible for monitoring office premises, safeguarding staff and property, and maintaining a secure environment.."
security,Security Guard,"Gerrys International Licensee of FedEx, All Cities , Pakistan",,37K - 37K,2 Years,"Vigilance, night shift work, basic ms office, Computer Skills, Teamwork, Security checks, Vehicle monitoring, Seal verification, Shipment scanning",This full-time Security Supervisor position is responsible for managing the security of all cash and consolidator shipments from the office ..
security,Security Guard,"Khyber Al Khaleeg TTC Al Khwaizy Manpower, Dubai , Pakistan",,1.92K - 1.92K,2 Years,"Maintain safety and security, Monitor and control access, Conduct patrols and inspections, Respond to incidents and emergencies, Report suspicious activities",Emirates Security Group is inviting applications from dedicated male and female candidates in Pakistan for the position of Security Guard in..
security,Security Guard,"Western, All Cities , Pakistan",,,2 Years,"Professionalism, Surveillance, CPR, First Aid, Attention to Detail, Integrity, Operate detection systems, Operate emergency equipment, Public safety knowledge, Security procedures and protocols","We are looking for a professional security guard to protect our premises, assets, and personnel. The successful candidate will maintain a st.."
security,Security Supervisor,"Gerrys International Licensee of FedEx, All Cities , Pakistan",,37K - 37K,2 Years,"Vigilance, Ability To Work Night Shifts, Basic Knowledge Of MS Office, Team Player, Computer Skills","This full-time Security Supervisor role is responsible for maintaining the security and integrity of shipments, with a special focus on cons.."
security,Security In-charge,"Ai Textiles, All Cities , Pakistan",,60K - 60K,2 Years,"Observation, Security Management, Security Protocols, Problem-Solving, Communication, Coordination with Law Enforcement, Security Supervision, Emergency Response Procedures, Team Leadership","We are looking for a dedicated Security Supervisor to lead and manage our security team, ensuring the safety and protection of the premises .."
security,Security Officer-Punjab,"Mercy Corps, Lahore , Pakistan",,,3 Years,"Security Management, Standard Operating Procedures (SOPs), Risk Mitigation, Security Risk Assessment, Decision making Under Pressure, Interpersonal Skills, Communication, Implementation of security protocols, Network development for security intelligence, Incident response and coordination","Posted on 3rd September 2025, this full-time Security Officer position is based in Lahore, Pakistan, and requires a minimum of five years of.."
security,Security Guard,"HRSG Outsourcing PvtLtd, All Cities , Pakistan",,35K - 35K,2 Years,"Communication Skills, AC Maintenance Tools Command, Observational Skills, calmness under pressure, Sound decision making, Attention to Detail, Knowledge of safety and security protocols","A Security Guard is essential in maintaining the safety and security of property, assets, and individuals within a designated area. This rol.."
security,Application Security Engineer,"Media Go, Jeddah , Saudi Arabia",,150K - 250K,3 Years,"Security Plan Preparation, SQL Injection, Cross Site Scripting","Role and ResponsibilitiesSecurity Assessment: Conduct security assessments on web and mobile applications, APIs, and software systems to ide.."
security,IT Security Engineer,"Contour Software, Karachi , Pakistan",,,2 Years,"DLP, IDS/IPS, Vulnerability Assessment Tools, NAC, Integrations, and APIs, CSS, Critical thinking and problem-solving, Services, IT Security Policies and Procedures, Firewalls, others), Cloud security monitoring and threat detection, Cloud compliance and certification, Security audits and reviews, Cloud and DevOps security, Security assessments of web applications, Vulnerability identification and remediation, Security Development Lifecycle (SDLC), Security controls and services in public cloud, Security solutions: EDR, SASE, Web application security assessment techniques, Static and dynamic security analysis tools, Basic coding skills (HTML","Contour Software, a subsidiary of Constellation Software Inc., has grown rapidly over the past 14 years to employ over 2,000 professionals a.."
security,Expert Cyber Security,"Jazz, All Cities , Pakistan",,,3 Years,"Bash, Penetration Testing, Analytical Thinking, Kali Linux, Communication Skills, Owasp Zap, ISO 27001, PCI DSS, Nessus, Burp Suite, Qualys, Problem-Solving, Wireshark, Vulnerability Assessments, Secure Coding Practices, Scripting (Python, Knowledge of GDPR, PowerShell), Manual and automated security testing, Security audits and compliance","Join Jazz as a Cyber Security Expert based in Islamabad, where you will be instrumental in protecting applications and systems from potentia.."
security,Specialist - Cyber Security,"Systems, All Cities , Pakistan",,,2 Years,"Bash, Application Security, Security AUtomation, Threat Intelligence, Azure, GCP), Powershell, Python, SIEM Tools, Secure Coding Practices, Cloud Security (AWS, Kubernetes), MITRE ATT&CK framework, SOAR platforms, Secure development practices, DevSecOps methodologies, Container security (Docker","We are seeking a skilled and proactive Security Engineer with expertise in threat intelligence, security automation, and secure development .."
security,Administrative Security Head,"User Experience HubPVT, Multan , Pakistan",,700 - 700,2 Years,"Scheduling, Security Management, Security Administration, Reporting, Organizational Skills, Communication, Leadership, Laptop proficiency","The Administrative Security Head will be responsible for overseeing and managing security operations across multiple properties, ensuring th.."
security,Cyber Security Trainer,"Work Together, Rawalpindi , Pakistan",,120K - 120K,2 Years,"Presentation Skills, Communication Skills, Cyber Security Tools, Cyber Security concepts, Course content design, Cyber Security training, Online training delivery, Training schedule planning",We are looking for a skilled Cyber Security trainer to deliver online training sessions for a client based in the USA. This role involves co..
security,Cyber Security / IT Instructor,"Meridian Services, All Cities , Pakistan",,20K - 20K,2 Years,"Network Security, Curriculum Development, Mentoring, Ethical Hacking, Cryptography, Strong Communication, Security+ Certification, CEH Certification, CISSP certification, Cyber Security concepts, Hands-on labs",We are looking for a dedicated Cyber Security Instructor to join our team and play a vital role in shaping the next generation of IT profess..
security,Security Guard Supervisor,"International Committee of the Red Cross, Islamabad , Pakistan",,60K - 60K,3 Years,"People Management, Fire Safety, Driving Skills, Training and Capacity Building, RADIO COMMUNICATION, CCTV Monitoring, Security Risk Assessment, Emergency response coordination, English Communication, Security Guard Management, Report Writing, computer applications proficiency, Knowledge of Urdu and local languages, Earthquake preparedness","The Security Guard Supervisor position is a fixed-term role based in Islamabad, Pakistan, dedicated to maintaining the safety and security o.."
security,Cyber Security Trainer,"Rizaries, All Cities , Pakistan",,,2 Years,"Training Material Development, Cybersecurity, Problem-Solving, Information Technology, Computer Science, Technical Support, Instruction delivery, Course planning and preparation, Programming (modern languages), Testing and evaluation procedures, Mentoring and team collaboration","This role focuses on planning, preparing, and delivering computer technology courses and training sessions in line with the established trai.."
security,Cloud Network Security Engineer,"UST Global, Hyderabad , Pakistan",,,3 Years,"Agile Methodologies, Security Audits, Fortinet Firewall, DOCKER, Checkpoint Firewall, AWS Cloud Security, Python (Intermediate), Vulnerability Assessments, Network Security Operations, Web Application Firewalls (WAF), intrusion prevention systems (IPS), Kubernetes), DevOps tools (Jenkins, Security Incident Management",We are looking for an experienced Network Security Operations Engineer with 5 to 7 years of hands-on experience to join our security team ba..
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,IT Support Engineer,"IT Resources, Rawalpindi , Pakistan",,,Less than 1 Year,"Multitasking Skills, Technical Assistance, Client  Support",IT Resources is a technology solutions provider delivering reliable Point of Sale (POS) software and support services to businesses across P..
it support,IT Support / Network Specialists,"Interact Global, All Cities , Pakistan",,,5 Years,,"Interact Global is a forward-thinking company committed to empowering businesses through innovative B2B solutions, exceptional customer serv.."
it support,IT Support Intern,"STAMTECHNOLOGIES (PRIVATE) LIMITED, Lahore , Pakistan",,,2 Years,"Troubleshooting, Technical Issue Resolution, Level 1 Support, IT Support",We are seeking a motivated and tech-savvy IT Support Intern to join our Level 1 support team. This internship offers an excellent opportunit..
it support,IT Support Officer,"Nextech Packages, All Cities , Pakistan",,40K - 40K,2 Years,"System Maintenance, Troubleshooting Hardware, Software, Technical Support, and network issues, Installing and configuring IT equipment and, Issue documentation and tracking, Knowledge of IT systems and tools",An IT Support Officer is essential to maintaining the efficient operation of an organization’s IT infrastructure by delivering timely techni..
it support,IT Support Specialist,"ANINE Information Technology LLC, Rawalpindi , Pakistan",,,Fresh,"IT Hardware Support, Network Security Implementation, Network Security Knowledge","The IT Support Specialist provides technical assistance to end-users, troubleshoots hardware and software issues, and ensures smooth IT oper.."
it support,IT Support Executive,"ST Connect Pvt, Lahore , Pakistan",,35K - 35K,2 Years,"TCP/IP, Network Security, DNS, WAN, Communication Skills, Hardware and software troubleshooting, MacOS, IT Documentation, Operating Systems (Windows, Linux), Problem-Solving, Vendor Collaboration, Technical Support, DHCP), Networking (LAN, Data security and backup",We are looking for a dedicated IT Support professional based in Lahore with a Bachelor’s degree in Information Technology and at least one y..
it support,IT SUPPORT EXECUTIVE,"Sapphire Consulting Services, Jacobabad , Pakistan",,,2 Years,"Windows, LAN, Network Support, wi-fi, MS Office, VPN Troubleshooting, operating systems installation and configuration, Connectivity troubleshooting",We are seeking a dedicated IT Support Executive to join our team and provide essential technical support to ensure smooth and efficient IT o..
it support,IT Support Technician,"Pearl Global City, Dina , Pakistan",,35K - 40K,4 Years,"CCTV Installation, Troubleshooting Skills, Computer Hardware Knowledge, Networking and IT Support","We are looking for a skilled and motivated IT Support Technician to join our team at Pearl Global City, Dina.The candidate will be responsib.."
it support,IT Support Executive,"NC Entertainment Pvt Limited, Lahore , Pakistan",,45K - 60K,2 Years,"Configuration Switches, IT  Troubleshooting, Networking Handling","Qualification, Experience& Skills:Install, configure, and maintain network hardware (routers, switches, firewalls, etc.)Monitor network perf.."
it support,IT Support Intern,"Accounting Bookeepers, Karachi , Pakistan",,25K - 25K,2 Years,"Software Installation, System Monitoring, Team Collaboration, System Maintenance, Network Issues, Troubleshooting Hardware, Troubleshooting Software, Problem-Solving, IT Support, Technical Communication, Device setup","Accounting Bookkeepers is offering a six-month internship opportunity for an IT Support Intern at our Gulshan-e-Iqbal, Block 14, Azad Trade .."
it support,IT Support Executive,"Sapphire Consulting Services, All Cities , Pakistan",,,2 Years,"LAN Troubleshooting, configure, Install, VPN Troubleshooting, MS Office), Wi-Fi troubleshooting, and maintain operating systems, Standard applications (Windows, Support basic network issues, Connectivity troubleshooting",We are seeking a dedicated IT Support Executive to join our team and provide essential technical assistance to ensure smooth and efficient I..
it support,IT Support Engineer,"SMSAMI, Lahore , Pakistan",,40K - 60K,2 Years,"Configuration Switches, Multitasking Skills, Technical Assistance, Technical Presentations, IP Networking","IT support engineer to assist our clients with all IT related technical support issues. As an IT support engineer, you will meet with client.."
it support,Desktop Support Officer IT,"Al Meezan Investment Management Ltd, Karachi , Pakistan",,,Fresh,"Hardware Troubleshooting, Network Troubleshooting, Help Desk Support, IT Asset Management, Software Installation and Configuration, Customer Service, Ticketing Systems","The Desktop Support Officer IT is a vital member of the IT department at Al Meezan Investment Management Limited, responsible for providing .."
it support,IT Support Engineer,"Leopards Courier Services Pvt, All Cities , Pakistan",,35K - 35K,2 Years,"Troubleshooting, IT Hardware Support, Communication Skills, Desktop Application Support, IT Infrastructure support, Networking Fundamentals, Windows OS Support, MySQL support, General IT Support, Software query handling",We are seeking a proactive and skilled IT Support Engineer to join our team and ensure the smooth operation of our organization's IT infrast..
it support,IT Support Executive,"Union Developers Pvt, Lahore , Pakistan",,,2 Years,"Hardware Troubleshooting, Software Troubleshooting, Cisco Switches And Routers, IT Asset Management, Ticketing Systems, Technical Support, Network Connectivity, PBX systems, IT support request management, NVR and IP camera configuration, NAS device configuration, Workstation setup and configuration, Software patching and updates, Employee training on technology tools",Union Developers (Pvt.) Ltd. is looking for a competent IT Support Executive to join their Lahore-based team. The successful candidate will ..
it support,IT Support Executive,"Ovex Technologies Pakistan Pvt Ltd, Lahore , Pakistan",,40K - 50K,1 Year,"Windows System Administration, IP CCTV Knowledge, Computer Hardware Installation",ResponsibilitiesInstall and configure computer hardware and Windows operating systems.Provide technical support for hardware and software is..
it support,IT Support Technician,"Precision IT Consulting, All Cities, Canada",,70K - 100K,3 Years,"Ticketing Systems, Understanding Of Cybersecurity Principles., Knowledge Of ITIL Best Practices",We are seeking a skilled and customer-focused Remote IT Support Technician to provide technical assistance and troubleshooting for end-users..
it support,IT Support Executive,"Union Developers Pvt, Lahore , Pakistan",,,2 Years,"Cisco Switches And Routers, IT Asset Management, Troubleshooting Hardware and software, Ticketing System, Software Installation and Configuration, Technical Support, Network Connectivity, PBX systems, Computer hardware installation and configuration, NVR and IP camera setup, NAS devices, Employee training and support",Union Developers (Pvt.) Ltd. is looking for a skilled IT Support Executive to join their team in Lahore. The successful candidate will have ..
it support,IT Support Technician,"HS Real Estate, All Cities , Pakistan",,80K - 80K,3 Years,"Troubleshooting, System Security, Technical Assistance, Communication Skills, networking principles, IT Support, Interpersonal Skills, Software, Computer Hardware, System performance monitoring",We are looking for a dedicated IT Support Specialist to join our team and provide comprehensive technical assistance to our staff. The succe..
it support,IT Support Engineer,"Dr Ziauddin Hospital Clifton Campus, All Cities , Pakistan",,,2 Years,"System Support, Installing and configuring printers and scanners, Troubleshooting network issues, Troubleshooting Hardware Issues, Troubleshooting software Issues, Problem-Solving Skills, Collaboration With Cross-functional Teams, Strong Communication Skills, Documentation and tracking of support issues",We are looking for a dedicated IT Support Technician with 2 to 3 years of relevant experience to join our team. The successful candidate wil..
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,IT Support Engineer,"IT Resources, Rawalpindi , Pakistan",,,Less than 1 Year,"Multitasking Skills, Technical Assistance, Client  Support",IT Resources is a technology solutions provider delivering reliable Point of Sale (POS) software and support services to businesses across P..
it support,IT Support / Network Specialists,"Interact Global, All Cities , Pakistan",,,5 Years,,"Interact Global is a forward-thinking company committed to empowering businesses through innovative B2B solutions, exceptional customer serv.."
it support,IT Support Intern,"STAMTECHNOLOGIES (PRIVATE) LIMITED, Lahore , Pakistan",,,2 Years,"Troubleshooting, Technical Issue Resolution, Level 1 Support, IT Support",We are seeking a motivated and tech-savvy IT Support Intern to join our Level 1 support team. This internship offers an excellent opportunit..
it support,IT Support Officer,"Nextech Packages, All Cities , Pakistan",,40K - 40K,2 Years,"System Maintenance, Troubleshooting Hardware, Software, Technical Support, and network issues, Installing and configuring IT equipment and, Issue documentation and tracking, Knowledge of IT systems and tools",An IT Support Officer is essential to maintaining the efficient operation of an organization’s IT infrastructure by delivering timely techni..
it support,IT Support Specialist,"ANINE Information Technology LLC, Rawalpindi , Pakistan",,,Fresh,"IT Hardware Support, Network Security Implementation, Network Security Knowledge","The IT Support Specialist provides technical assistance to end-users, troubleshoots hardware and software issues, and ensures smooth IT oper.."
it support,IT Support Executive,"ST Connect Pvt, Lahore , Pakistan",,35K - 35K,2 Years,"TCP/IP, Network Security, DNS, WAN, Communication Skills, Hardware and software troubleshooting, MacOS, IT Documentation, Operating Systems (Windows, Linux), Problem-Solving, Vendor Collaboration, Technical Support, DHCP), Networking (LAN, Data security and backup",We are looking for a dedicated IT Support professional based in Lahore with a Bachelor’s degree in Information Technology and at least one y..
it support,IT SUPPORT EXECUTIVE,"Sapphire Consulting Services, Jacobabad , Pakistan",,,2 Years,"Windows, LAN, Network Support, wi-fi, MS Office, VPN Troubleshooting, operating systems installation and configuration, Connectivity troubleshooting",We are seeking a dedicated IT Support Executive to join our team and provide essential technical support to ensure smooth and efficient IT o..
it support,IT Support Technician,"Pearl Global City, Dina , Pakistan",,35K - 40K,4 Years,"CCTV Installation, Troubleshooting Skills, Computer Hardware Knowledge, Networking and IT Support","We are looking for a skilled and motivated IT Support Technician to join our team at Pearl Global City, Dina.The candidate will be responsib.."
it support,IT Support Executive,"NC Entertainment Pvt Limited, Lahore , Pakistan",,45K - 60K,2 Years,"Configuration Switches, IT  Troubleshooting, Networking Handling","Qualification, Experience& Skills:Install, configure, and maintain network hardware (routers, switches, firewalls, etc.)Monitor network perf.."
it support,IT Support Intern,"Accounting Bookeepers, Karachi , Pakistan",,25K - 25K,2 Years,"Software Installation, System Monitoring, Team Collaboration, System Maintenance, Network Issues, Troubleshooting Hardware, Troubleshooting Software, Problem-Solving, IT Support, Technical Communication, Device setup","Accounting Bookkeepers is offering a six-month internship opportunity for an IT Support Intern at our Gulshan-e-Iqbal, Block 14, Azad Trade .."
it support,IT Support Executive,"Sapphire Consulting Services, All Cities , Pakistan",,,2 Years,"LAN Troubleshooting, configure, Install, VPN Troubleshooting, MS Office), Wi-Fi troubleshooting, and maintain operating systems, Standard applications (Windows, Support basic network issues, Connectivity troubleshooting",We are seeking a dedicated IT Support Executive to join our team and provide essential technical assistance to ensure smooth and efficient I..
it support,IT Support Engineer,"SMSAMI, Lahore , Pakistan",,40K - 60K,2 Years,"Configuration Switches, Multitasking Skills, Technical Assistance, Technical Presentations, IP Networking","IT support engineer to assist our clients with all IT related technical support issues. As an IT support engineer, you will meet with client.."
it support,Desktop Support Officer IT,"Al Meezan Investment Management Ltd, Karachi , Pakistan",,,Fresh,"Hardware Troubleshooting, Network Troubleshooting, Help Desk Support, IT Asset Management, Software Installation and Configuration, Customer Service, Ticketing Systems","The Desktop Support Officer IT is a vital member of the IT department at Al Meezan Investment Management Limited, responsible for providing .."
it support,IT Support Engineer,"Leopards Courier Services Pvt, All Cities , Pakistan",,35K - 35K,2 Years,"Troubleshooting, IT Hardware Support, Communication Skills, Desktop Application Support, IT Infrastructure support, Networking Fundamentals, Windows OS Support, MySQL support, General IT Support, Software query handling",We are seeking a proactive and skilled IT Support Engineer to join our team and ensure the smooth operation of our organization's IT infrast..
it support,IT Support Executive,"Union Developers Pvt, Lahore , Pakistan",,,2 Years,"Hardware Troubleshooting, Software Troubleshooting, Cisco Switches And Routers, IT Asset Management, Ticketing Systems, Technical Support, Network Connectivity, PBX systems, IT support request management, NVR and IP camera configuration, NAS device configuration, Workstation setup and configuration, Software patching and updates, Employee training on technology tools",Union Developers (Pvt.) Ltd. is looking for a competent IT Support Executive to join their Lahore-based team. The successful candidate will ..
it support,IT Support Executive,"Ovex Technologies Pakistan Pvt Ltd, Lahore , Pakistan",,40K - 50K,1 Year,"Windows System Administration, IP CCTV Knowledge, Computer Hardware Installation",ResponsibilitiesInstall and configure computer hardware and Windows operating systems.Provide technical support for hardware and software is..
it support,IT Support Technician,"Precision IT Consulting, All Cities, Canada",,70K - 100K,3 Years,"Ticketing Systems, Understanding Of Cybersecurity Principles., Knowledge Of ITIL Best Practices",We are seeking a skilled and customer-focused Remote IT Support Technician to provide technical assistance and troubleshooting for end-users..
it support,IT Support Executive,"Union Developers Pvt, Lahore , Pakistan",,,2 Years,"Cisco Switches And Routers, IT Asset Management, Troubleshooting Hardware and software, Ticketing System, Software Installation and Configuration, Technical Support, Network Connectivity, PBX systems, Computer hardware installation and configuration, NVR and IP camera setup, NAS devices, Employee training and support",Union Developers (Pvt.) Ltd. is looking for a skilled IT Support Executive to join their team in Lahore. The successful candidate will have ..
it support,IT Support Technician,"HS Real Estate, All Cities , Pakistan",,80K - 80K,3 Years,"Troubleshooting, System Security, Technical Assistance, Communication Skills, networking principles, IT Support, Interpersonal Skills, Software, Computer Hardware, System performance monitoring",We are looking for a dedicated IT Support Specialist to join our team and provide comprehensive technical assistance to our staff. The succe..
it support,IT Support Engineer,"Dr Ziauddin Hospital Clifton Campus, All Cities , Pakistan",,,2 Years,"System Support, Installing and configuring printers and scanners, Troubleshooting network issues, Troubleshooting Hardware Issues, Troubleshooting software Issues, Problem-Solving Skills, Collaboration With Cross-functional Teams, Strong Communication Skills, Documentation and tracking of support issues",We are looking for a dedicated IT Support Technician with 2 to 3 years of relevant experience to join our team. The successful candidate wil..
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,,,,,,,
it support,IT Support Engineer,"IT Resources, Rawalpindi , Pakistan",,,Less than 1 Year,"Multitasking Skills, Technical Assistance, Client  Support",IT Resources is a technology solutions provider delivering reliable Point of Sale (POS) software and support services to businesses across P..
it support,IT Support / Network Specialists,"Interact Global, All Cities , Pakistan",,,5 Years,,"Interact Global is a forward-thinking company committed to empowering businesses through innovative B2B solutions, exceptional customer serv.."
it support,IT Support Intern,"STAMTECHNOLOGIES (PRIVATE) LIMITED, Lahore , Pakistan",,,2 Years,"Troubleshooting, Technical Issue Resolution, Level 1 Support, IT Support",We are seeking a motivated and tech-savvy IT Support Intern to join our Level 1 support team. This internship offers an excellent opportunit..
it support,IT Support Officer,"Nextech Packages, All Cities , Pakistan",,40K - 40K,2 Years,"System Maintenance, Troubleshooting Hardware, Software, Technical Support, and network issues, Installing and configuring IT equipment and, Issue documentation and tracking, Knowledge of IT systems and tools",An IT Support Officer is essential to maintaining the efficient operation of an organization’s IT infrastructure by delivering timely techni..
it support,IT Support Specialist,"ANINE Information Technology LLC, Rawalpindi , Pakistan",,,Fresh,"IT Hardware Support, Network Security Implementation, Network Security Knowledge","The IT Support Specialist provides technical assistance to end-users, troubleshoots hardware and software issues, and ensures smooth IT oper.."
it support,IT Support Executive,"ST Connect Pvt, Lahore , Pakistan",,35K - 35K,2 Years,"TCP/IP, Network Security, DNS, WAN, Communication Skills, Hardware and software troubleshooting, MacOS, IT Documentation, Operating Systems (Windows, Linux), Problem-Solving, Vendor Collaboration, Technical Support, DHCP), Networking (LAN, Data security and backup",We are looking for a dedicated IT Support professional based in Lahore with a Bachelor’s degree in Information Technology and at least one y..
it support,IT SUPPORT EXECUTIVE,"Sapphire Consulting Services, Jacobabad , Pakistan",,,2 Years,"Windows, LAN, Network Support, wi-fi, MS Office, VPN Troubleshooting, operating systems installation and configuration, Connectivity troubleshooting",We are seeking a dedicated IT Support Executive to join our team and provide essential technical support to ensure smooth and efficient IT o..
it support,IT Support Technician,"Pearl Global City, Dina , Pakistan",,35K - 40K,4 Years,"CCTV Installation, Troubleshooting Skills, Computer Hardware Knowledge, Networking and IT Support","We are looking for a skilled and motivated IT Support Technician to join our team at Pearl Global City, Dina.The candidate will be responsib.."
it support,IT Support Executive,"NC Entertainment Pvt Limited, Lahore , Pakistan",,45K - 60K,2 Years,"Configuration Switches, IT  Troubleshooting, Networking Handling","Qualification, Experience& Skills:Install, configure, and maintain network hardware (routers, switches, firewalls, etc.)Monitor network perf.."
it support,IT Support Intern,"Accounting Bookeepers, Karachi , Pakistan",,25K - 25K,2 Years,"Software Installation, System Monitoring, Team Collaboration, System Maintenance, Network Issues, Troubleshooting Hardware, Troubleshooting Software, Problem-Solving, IT Support, Technical Communication, Device setup","Accounting Bookkeepers is offering a six-month internship opportunity for an IT Support Intern at our Gulshan-e-Iqbal, Block 14, Azad Trade .."
it support,IT Support Executive,"Sapphire Consulting Services, All Cities , Pakistan",,,2 Years,"LAN Troubleshooting, configure, Install, VPN Troubleshooting, MS Office), Wi-Fi troubleshooting, and maintain operating systems, Standard applications (Windows, Support basic network issues, Connectivity troubleshooting",We are seeking a dedicated IT Support Executive to join our team and provide essential technical assistance to ensure smooth and efficient I..
it support,IT Support Engineer,"SMSAMI, Lahore , Pakistan",,40K - 60K,2 Years,"Configuration Switches, Multitasking Skills, Technical Assistance, Technical Presentations, IP Networking","IT support engineer to assist our clients with all IT related technical support issues. As an IT support engineer, you will meet with client.."
it support,Desktop Support Officer IT,"Al Meezan Investment Management Ltd, Karachi , Pakistan",,,Fresh,"Hardware Troubleshooting, Network Troubleshooting, Help Desk Support, IT Asset Management, Software Installation and Configuration, Customer Service, Ticketing Systems","The Desktop Support Officer IT is a vital member of the IT department at Al Meezan Investment Management Limited, responsible for providing .."
it support,IT Support Engineer,"Leopards Courier Services Pvt, All Cities , Pakistan",,35K - 35K,2 Years,"Troubleshooting, IT Hardware Support, Communication Skills, Desktop Application Support, IT Infrastructure support, Networking Fundamentals, Windows OS Support, MySQL support, General IT Support, Software query handling",We are seeking a proactive and skilled IT Support Engineer to join our team and ensure the smooth operation of our organization's IT infrast..
it support,IT Support Executive,"Union Developers Pvt, Lahore , Pakistan",,,2 Years,"Hardware Troubleshooting, Software Troubleshooting, Cisco Switches And Routers, IT Asset Management, Ticketing Systems, Technical Support, Network Connectivity, PBX systems, IT support request management, NVR and IP camera configuration, NAS device configuration, Workstation setup and configuration, Software patching and updates, Employee training on technology tools",Union Developers (Pvt.) Ltd. is looking for a competent IT Support Executive to join their Lahore-based team. The successful candidate will ..
it support,IT Support Executive,"Ovex Technologies Pakistan Pvt Ltd, Lahore , Pakistan",,40K - 50K,1 Year,"Windows System Administration, IP CCTV Knowledge, Computer Hardware Installation",ResponsibilitiesInstall and configure computer hardware and Windows operating systems.Provide technical support for hardware and software is..
it support,IT Support Technician,"Precision IT Consulting, All Cities, Canada",,70K - 100K,3 Years,"Ticketing Systems, Understanding Of Cybersecurity Principles., Knowledge Of ITIL Best Practices",We are seeking a skilled and customer-focused Remote IT Support Technician to provide technical assistance and troubleshooting for end-users..
it support,IT Support Executive,"Union Developers Pvt, Lahore , Pakistan",,,2 Years,"Cisco Switches And Routers, IT Asset Management, Troubleshooting Hardware and software, Ticketing System, Software Installation and Configuration, Technical Support, Network Connectivity, PBX systems, Computer hardware installation and configuration, NVR and IP camera setup, NAS devices, Employee training and support",Union Developers (Pvt.) Ltd. is looking for a skilled IT Support Executive to join their team in Lahore. The successful candidate will have ..
it support,IT Support Technician,"HS Real Estate, All Cities , Pakistan",,80K - 80K,3 Years,"Troubleshooting, System Security, Technical Assistance, Communication Skills, networking principles, IT Support, Interpersonal Skills, Software, Computer Hardware, System performance monitoring",We are looking for a dedicated IT Support Specialist to join our team and provide comprehensive technical assistance to our staff. The succe..
it support,IT Support Engineer,"Dr Ziauddin Hospital Clifton Campus, All Cities , Pakistan",,,2 Years,"System Support, Installing and configuring printers and scanners, Troubleshooting network issues, Troubleshooting Hardware Issues, Troubleshooting software Issues, Problem-Solving Skills, Collaboration With Cross-functional Teams, Strong Communication Skills, Documentation and tracking of support issues",We are looking for a dedicated IT Support Technician with 2 to 3 years of relevant experience to join our team. The successful candidate wil..
finance,,,,,,,
finance,,,,,,,
finance,,,,,,,
finance,,,,,,,
finance,,,,,,,
finance,Finance Officer- Finance Department,"Albaraka Bank Pakistan Ltd, Karachi , Pakistan",,,2 Years,"Voucher Management, Taxations Knowledge, Payment Services",To ensure appropriate classification of Capital & Revenue expenditures at the time of disbursement by transferring into relevant GL codes...
finance,Manager Finance,"Jazac Group of Companies, Lahore , Pakistan",,150K - 200K,3 Years,"Corporate Finance, Financial Accounting, Financial Analysis, Financial Modeling and, Financial Statement Analysis+, Financial Service Management, Financial Statements Management, Corporate Financial Reporting, Finance Consulting, Financial Management","The Finance Manager will be responsible for overseeing the day-to-day financial operations of the organization, ensuring accurate financial .."
finance,Accounting / Finance Officer,"Paklite Electrical Industries, Kharian , Pakistan",,,2 Years,"Financial Accounting, Financial Analysis, Accounting Skills, Finance Consulting, Financial Statement Analysis, Financial Management","We are looking to hire an accounting and finance officer in Kharian region who is detail-oriented, and proactive.The role involves maintaini.."
finance,Finance Intern,"Penny Appeal, Islamabad , Pakistan",,25K - 30K,Fresh,"Financial Accounting, Reporting Skills, Accounts Software Command, Multitasking Skills, Verbal  and Written Communication Skills, Microsoft Office","Essential Responsibilities:
Bookkeeping


Assist in preparation of vouchers (BPV, BRV, JVs) for documentation

Files Indexing:


·       Pre.."
